prices.price,prices.tax.iptu,prices.tax.condo,features.bedrooms,features.bathrooms,features.suites,features.parkingSpaces,features.usableAreas,features.totalAreas,features.floors,features.unitsOnTheFloor,features.unitFloor,types.unit_Apartamento,types.unit_Casa,types.unit_Outros,address.zone_Zona Central,address.zone_Zona Norte,address.zone_Zona Oeste,address.zone_Zona Sul,sold
180000.0,0.0,0.0,2,1,1,2,193,273,0,0,0,0,1,0,0,0,1,0,0
175000.0,202.0,350.0,2,2,0,1,55,55,0,0,5,1,0,0,0,1,0,0,1
180000.0,0.0,242.0,2,1,0,0,50,0,0,0,2,1,0,0,0,1,0,0,0
180000.0,0.0,0.0,0,0,0,0,380,380,0,0,0,0,0,1,0,0,1,0,0
180000.0,0.0,550.0,2,1,0,1,50,0,0,0,0,1,0,0,0,0,1,0,0
179999.0,0.0,300.0,2,2,0,1,70,70,0,0,0,1,0,0,0,1,0,0,1
180000.0,116.0,240.0,2,1,0,1,60,0,4,4,0,1,0,0,0,1,0,0,1
180000.0,0.0,233.0,2,1,0,0,52,52,0,0,0,1,0,0,0,1,0,0,0
177650.0,0.0,0.0,2,2,0,2,74,79,0,0,1,1,0,0,0,1,0,0,0
173000.0,0.0,397.0,2,1,0,1,45,45,0,0,0,1,0,0,0,1,0,0,1
175000.0,55.0,300.0,2,1,0,1,50,50,0,0,4,1,0,0,0,0,1,0,1
176000.0,0.0,0.0,2,2,1,1,59,59,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,350.0,2,2,0,1,50,50,0,0,0,1,0,0,0,0,1,0,0
180000.0,200.0,250.0,2,1,0,1,45,45,0,0,1,1,0,0,0,0,1,0,1
180000.0,61.0,470.0,2,2,0,1,50,50,6,6,1,1,0,0,0,1,0,0,1
180000.0,1.0,1.0,2,2,1,1,60,0,0,0,0,1,0,0,0,0,1,0,1
179900.0,1.0,280.0,2,2,0,1,60,60,0,0,0,0,1,0,0,0,1,0,1
180000.0,0.0,450.0,2,2,1,1,49,49,0,0,0,1,0,0,0,1,0,0,1
179990.0,134.0,550.0,2,1,0,0,50,50,0,0,5,1,0,0,0,0,1,0,1
180000.0,0.0,110.0,2,1,1,1,64,64,2,1,0,0,1,0,0,0,1,0,1
180000.0,0.0,600.0,2,2,1,1,48,48,0,0,0,1,0,0,0,0,1,0,1
178000.0,0.0,0.0,3,1,1,1,87,87,0,0,0,1,0,0,0,0,1,0,0
180000.0,1.0,360.0,2,1,0,1,55,55,0,0,11,1,0,0,0,0,1,0,0
175000.0,5.0,4.0,2,2,1,1,57,57,0,0,0,1,0,0,0,0,1,0,0
180000.0,252.0,510.0,2,2,0,0,53,60,4,6,2,1,0,0,0,1,0,0,0
180000.0,1.0,360.0,2,1,0,1,55,55,13,0,11,1,0,0,0,0,1,0,0
180000.0,0.0,550.0,2,1,0,1,52,0,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,660.0,2,1,0,1,52,52,8,8,5,1,0,0,0,1,0,0,0
180000.0,0.0,490.0,1,2,1,1,50,50,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,550.0,2,1,0,1,66,66,0,0,0,1,0,0,0,0,1,0,0
174698.0,100.0,200.0,0,0,0,0,210,210,0,0,0,0,0,1,0,0,1,0,0
177650.0,800.0,540.0,3,1,0,1,62,79,0,0,4,1,0,0,0,0,1,0,0
178000.0,0.0,390.0,2,1,0,1,64,64,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,260.0,2,2,0,1,60,60,0,0,0,0,1,0,0,0,1,0,1
175000.0,0.0,0.0,3,2,0,0,100,412,0,0,0,0,1,0,0,0,1,0,0
175900.0,0.0,0.0,2,1,1,1,54,156,0,0,0,1,0,0,0,0,1,0,1
173000.0,168.0,832.0,1,1,0,1,52,60,0,0,0,1,0,0,0,1,0,0,1
177990.0,0.0,255.0,2,1,0,1,42,42,5,4,5,1,0,0,0,0,1,0,0
175000.0,57.0,462.0,2,1,0,1,46,46,4,8,2,1,0,0,0,1,0,0,1
180000.0,500.0,1.0,2,2,0,1,100,100,0,0,0,0,1,0,0,0,1,0,0
175000.0,0.0,250.0,2,1,0,1,45,1,0,0,0,1,0,0,0,0,1,0,0
180000.0,43.0,653.0,2,2,0,1,65,65,10,6,10,1,0,0,0,1,0,0,1
180000.0,500.0,550.0,2,2,0,1,60,60,0,0,0,1,0,0,0,0,1,0,1
180000.0,16.0,256.0,2,1,0,2,43,90,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,394.0,2,1,0,1,50,0,0,0,5,1,0,0,0,0,1,0,1
180000.0,0.0,180.0,2,1,0,1,52,0,0,0,0,0,1,0,0,0,1,0,1
177000.0,0.0,0.0,2,1,0,0,48,0,0,0,4,1,0,0,0,1,0,0,0
180000.0,1.0,240.0,2,2,0,1,60,60,0,0,0,0,1,0,0,0,1,0,1
180000.0,0.0,0.0,3,1,0,1,54,0,1,0,2,1,0,0,0,0,1,0,0
175000.0,149.0,600.0,2,2,0,1,69,69,0,0,0,1,0,0,0,1,0,0,1
175000.0,0.0,0.0,2,1,0,1,52,0,0,0,5,1,0,0,0,0,1,0,1
179000.0,0.0,0.0,2,1,0,1,62,62,0,0,0,1,0,0,0,1,0,0,0
178000.0,20.0,20.0,2,1,1,1,33,33,12,8,4,1,0,0,0,1,0,0,1
180000.0,0.0,270.0,2,1,0,1,50,0,0,0,2,1,0,0,0,0,1,0,1
174000.0,0.0,0.0,2,2,1,0,180,180,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,320.0,2,1,0,0,55,55,4,4,4,1,0,0,0,1,0,0,1
180000.0,0.0,200.0,2,1,0,0,45,0,4,8,2,1,0,0,0,0,1,0,0
172000.0,0.0,350.0,2,1,0,0,50,50,5,4,3,1,0,0,0,1,0,0,0
177220.0,100.0,200.0,0,0,0,0,212,212,0,0,0,0,0,1,0,0,1,0,1
179900.0,1.0,280.0,2,2,0,1,60,60,0,0,0,0,1,0,0,0,1,0,0
180000.0,0.0,0.0,4,2,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0
180000.0,0.0,191.0,3,2,0,0,70,70,4,4,0,1,0,0,0,1,0,0,1
176358.0,0.0,0.0,2,1,0,0,110,0,0,0,0,0,1,0,0,1,0,0,1
180000.0,1.0,0.0,2,1,0,1,63,0,1,0,0,0,1,0,0,1,0,0,1
180000.0,93.0,280.0,2,1,0,0,45,45,0,0,0,1,0,0,0,1,0,0,1
175000.0,35.0,423.0,2,2,0,0,73,73,4,4,4,1,0,0,0,1,0,0,0
179000.0,69.0,254.0,2,1,0,1,55,55,6,8,3,1,0,0,0,0,1,0,0
180000.0,66.0,400.0,1,2,0,1,52,0,3,4,2,1,0,0,0,1,0,0,1
175000.0,1.0,350.0,1,2,0,1,67,67,0,0,0,1,0,0,0,1,0,0,1
180000.0,100.0,400.0,2,2,0,0,70,75,0,0,2,1,0,0,0,1,0,0,0
180000.0,16.0,389.0,2,1,0,2,55,55,0,0,0,1,0,0,0,0,1,0,0
174900.0,80.0,350.0,2,1,0,0,44,44,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,242.0,2,2,0,0,50,0,0,0,2,1,0,0,0,1,0,0,0
175000.0,0.0,400.0,2,1,0,1,66,66,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,239.0,2,2,0,1,70,100,0,0,0,0,1,0,0,0,1,0,1
180000.0,200.0,0.0,2,1,0,0,80,80,0,0,1,0,1,0,0,0,1,0,1
180000.0,650.0,150.0,0,0,0,0,223,223,0,0,0,0,0,1,0,0,1,0,1
180000.0,100.0,200.0,2,1,0,1,45,45,5,8,5,1,0,0,0,0,1,0,1
180000.0,16.0,200.0,2,1,0,1,61,61,0,0,0,1,0,0,0,0,1,0,1
180000.0,43.0,466.0,2,1,0,1,60,60,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,320.0,2,1,0,0,76,76,0,0,0,1,0,0,0,1,0,0,0
180000.0,60.0,421.0,2,1,0,0,45,45,0,0,4,1,0,0,0,0,1,0,0
180000.0,0.0,359.0,2,1,0,1,50,50,4,4,4,1,0,0,0,1,0,0,1
179000.0,0.0,230.0,2,1,0,1,55,55,0,0,0,1,0,0,0,0,1,0,0
180000.0,388.0,350.0,2,1,0,1,53,53,0,0,0,1,0,0,0,0,1,0,0
179900.0,0.0,340.0,3,1,0,1,65,65,0,0,2,1,0,0,0,0,1,0,1
180000.0,0.0,0.0,2,1,0,1,44,44,15,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,545.0,2,1,0,1,50,50,0,0,4,1,0,0,0,1,0,0,0
175000.0,0.0,290.0,2,1,0,1,60,60,0,0,0,1,0,0,0,0,1,0,1
180000.0,170.0,300.0,2,1,0,1,48,48,0,0,0,1,0,0,0,0,1,0,0
179200.0,0.0,0.0,3,1,0,0,56,0,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,661.0,2,1,0,1,58,58,0,0,12,1,0,0,0,0,1,0,1
180000.0,0.0,127.0,2,1,0,0,53,53,2,2,2,1,0,0,0,1,0,0,0
175000.0,0.0,270.0,2,1,0,1,50,50,0,0,0,1,0,0,0,0,1,0,0
175000.0,61.0,500.0,2,1,0,1,65,65,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,265.0,2,2,0,0,68,68,0,0,3,1,0,0,0,1,0,0,1
180000.0,800.0,650.0,2,1,0,1,60,60,0,0,0,1,0,0,0,0,1,0,1
175000.0,160.0,380.0,3,1,0,1,55,55,0,0,0,1,0,0,0,0,1,0,0
173128.0,0.0,0.0,2,1,0,1,63,63,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,378.0,2,1,0,1,70,70,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,290.0,2,1,0,1,55,55,0,0,1,1,0,0,0,1,0,0,0
180000.0,150.0,386.0,3,1,0,1,55,55,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,255.0,2,1,0,1,48,48,0,0,1,1,0,0,0,0,1,0,1
180000.0,0.0,360.0,3,1,0,1,46,46,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,735.0,2,1,0,1,60,60,0,0,16,1,0,0,0,0,1,0,1
180000.0,0.0,350.0,2,1,0,0,48,48,0,0,0,1,0,0,0,0,1,0,0
180000.0,1.0,330.0,2,1,0,1,45,45,0,0,2,1,0,0,0,0,1,0,0
180000.0,0.0,400.0,2,1,0,1,50,50,0,0,0,1,0,0,0,1,0,0,1
179000.0,0.0,45.0,2,2,0,1,68,68,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,300.0,2,1,0,1,50,50,5,4,5,1,0,0,0,0,1,0,1
175000.0,0.0,527.0,2,1,0,1,57,57,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,454.0,2,1,0,1,50,0,4,4,2,1,0,0,0,1,0,0,1
175000.0,100.0,193.0,2,1,0,1,45,45,0,0,0,1,0,0,0,1,0,0,0
174000.0,0.0,0.0,2,1,0,1,84,84,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,225.0,2,1,0,1,52,52,0,0,1,1,0,0,0,1,0,0,1
171690.0,0.0,245.0,2,1,0,1,52,52,5,10,4,1,0,0,0,0,1,0,1
175000.0,0.0,319.0,2,1,0,1,47,47,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,450.0,2,1,0,0,65,65,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,250.0,2,1,0,7,42,42,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,300.0,1,1,0,1,45,45,17,12,1,1,0,0,0,0,1,0,0
179000.0,300.0,300.0,2,1,0,1,48,48,0,0,0,1,0,0,0,0,1,0,0
179355.0,0.0,0.0,2,1,0,0,67,67,0,0,0,1,0,0,0,1,0,0,1
179355.0,0.0,0.0,2,1,0,0,67,67,0,0,6,1,0,0,0,1,0,0,0
179000.0,0.0,420.0,3,2,0,1,68,68,0,0,0,1,0,0,0,0,1,0,0
175000.0,0.0,650.0,2,1,0,1,56,56,0,0,5,1,0,0,0,0,1,0,1
180000.0,0.0,400.0,2,1,0,1,51,51,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,450.0,2,1,0,1,60,60,0,0,0,1,0,0,0,1,0,0,1
179900.0,1.0,195.0,2,1,0,2,60,60,0,0,0,0,1,0,0,0,1,0,0
179990.0,0.0,0.0,4,2,0,2,130,130,0,0,0,0,1,0,0,0,1,0,1
175000.0,0.0,250.0,2,1,0,1,52,52,0,0,0,1,0,0,0,1,0,0,1
175000.0,0.0,257.0,3,2,0,1,100,100,0,0,0,0,1,0,0,0,1,0,0
180000.0,250.0,750.0,3,2,0,1,64,64,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,460.0,2,1,0,0,66,66,0,0,0,1,0,0,0,0,1,0,0
173774.0,0.0,0.0,2,1,0,0,88,88,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,0.0,2,1,0,1,48,48,4,0,1,1,0,0,0,0,1,0,0
180000.0,0.0,150.0,2,1,0,1,51,51,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,150.0,2,1,0,1,64,64,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,355.0,2,1,0,1,45,218,0,0,0,1,0,0,0,0,1,0,0
178000.0,56.0,600.0,2,1,0,0,52,52,0,0,0,1,0,0,0,0,1,0,0
171000.0,0.0,0.0,2,1,1,1,40,40,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,239.0,2,1,0,1,60,0,0,0,0,0,1,0,0,0,1,0,1
180000.0,0.0,184.0,2,1,0,1,61,61,0,0,1,1,0,0,0,1,0,0,1
180000.0,0.0,370.0,2,1,0,1,50,50,5,4,4,1,0,0,0,0,1,0,0
180000.0,0.0,220.0,2,1,0,1,50,50,0,0,0,1,0,0,0,1,0,0,1
180000.0,450.0,550.0,2,1,0,1,54,54,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,500.0,2,1,0,1,50,50,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,580.0,2,1,0,1,60,60,0,0,0,1,0,0,0,0,1,0,0
175000.0,0.0,250.0,2,1,0,1,50,50,4,4,3,1,0,0,0,1,0,0,1
180000.0,0.0,700.0,2,1,0,1,61,61,0,0,16,1,0,0,0,0,1,0,0
178296.0,0.0,0.0,2,1,0,0,63,63,0,0,0,1,0,0,0,1,0,0,1
178000.0,0.0,450.0,2,1,0,1,56,0,4,12,3,1,0,0,0,1,0,0,0
173128.0,0.0,0.0,2,1,0,0,110,0,0,0,0,0,1,0,0,1,0,0,0
180000.0,0.0,250.0,2,1,0,0,70,70,0,0,1,1,0,0,0,1,0,0,0
180000.0,0.0,457.0,2,1,0,0,45,45,4,8,1,1,0,0,0,1,0,0,1
178000.0,10.0,0.0,2,1,0,0,50,50,2,6,2,1,0,0,0,1,0,0,0
180000.0,100.0,200.0,2,1,0,1,51,51,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,690.0,2,1,0,1,60,60,10,8,6,1,0,0,0,0,1,0,1
175000.0,101.0,230.0,2,1,0,1,50,54,0,0,0,1,0,0,0,1,0,0,1
175000.0,16.0,858.0,3,1,0,1,55,55,8,8,7,1,0,0,0,1,0,0,1
179523.0,0.0,0.0,2,1,0,0,100,0,0,0,0,0,1,0,0,1,0,0,1
179000.0,125.0,480.0,2,1,0,0,46,46,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,265.0,2,1,0,1,56,56,0,0,0,0,1,0,0,0,1,0,1
180000.0,11.0,267.0,2,2,0,0,57,57,0,0,0,1,0,0,0,1,0,0,1
175000.0,0.0,330.0,2,1,0,1,58,58,0,0,0,1,0,0,0,0,1,0,0
180000.0,126.0,98.0,2,1,0,0,55,55,0,0,0,1,0,0,0,0,1,0,1
180000.0,126.0,98.0,2,1,0,1,55,55,0,0,0,1,0,0,0,0,1,0,0
175000.0,0.0,802.0,2,1,0,1,54,54,0,0,0,1,0,0,0,0,1,0,0
171784.0,100.0,100.0,2,1,0,1,43,43,5,4,5,1,0,0,0,0,1,0,1
180000.0,0.0,350.0,2,1,0,1,50,50,0,0,1,1,0,0,0,0,1,0,0
179000.0,0.0,300.0,2,1,0,1,50,50,0,0,0,1,0,0,0,1,0,0,1
177575.0,0.0,0.0,2,1,0,1,44,0,0,0,0,1,0,0,0,0,1,0,0
179000.0,1.0,250.0,2,1,0,1,52,52,0,0,2,1,0,0,0,0,1,0,1
180000.0,0.0,210.0,2,1,0,1,49,49,0,0,0,1,0,0,0,1,0,0,0
180000.0,570.0,200.0,2,1,0,1,59,59,3,3,1,1,0,0,0,0,1,0,1
180000.0,0.0,300.0,2,1,0,1,50,50,5,4,1,1,0,0,0,0,1,0,1
178000.0,0.0,300.0,2,1,0,1,43,43,0,0,0,1,0,0,0,1,0,0,0
179999.0,600.0,610.0,2,1,0,1,51,51,0,0,5,1,0,0,0,0,1,0,0
179000.0,0.0,545.0,2,2,0,0,65,65,0,0,0,1,0,0,0,1,0,0,0
176490.0,0.0,300.0,2,1,0,1,42,42,0,0,0,1,0,0,0,0,1,0,0
175000.0,150.0,200.0,2,1,0,1,48,48,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,0.0,2,1,0,1,65,65,5,6,1,1,0,0,0,0,1,0,0
180000.0,245.0,256.0,2,1,0,1,54,23402,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,184.0,2,1,0,1,50,50,0,0,0,0,1,0,0,0,1,0,0
180000.0,0.0,185.0,1,1,0,1,50,50,0,0,0,1,0,0,0,1,0,0,1
179000.0,1.0,350.0,2,1,0,1,56,56,4,4,1,1,0,0,0,0,1,0,1
180000.0,600.0,0.0,2,2,0,0,73,0,0,0,1,1,0,0,0,1,0,0,1
175000.0,490.0,480.0,2,1,0,1,54,54,0,0,0,1,0,0,0,0,1,0,0
180000.0,390.0,386.0,2,1,0,0,50,50,0,0,0,1,0,0,0,1,0,0,0
175000.0,0.0,350.0,2,1,0,0,52,52,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,0.0,2,1,0,1,44,47,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,400.0,2,1,0,1,54,54,0,0,0,1,0,0,0,1,0,0,0
175000.0,0.0,0.0,2,1,0,1,65,65,0,0,0,1,0,0,0,0,1,0,1
171000.0,90.0,435.0,2,1,0,1,43,43,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,690.0,2,1,0,1,62,860,0,0,0,1,0,0,0,1,0,0,1
175000.0,0.0,370.0,2,1,0,0,52,52,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,630.0,2,1,0,1,73,73,0,0,0,1,0,0,0,1,0,0,1
174325.0,0.0,0.0,2,1,0,1,41,41,0,0,0,1,0,0,0,0,1,0,1
178297.0,100.0,100.0,2,1,1,1,44,44,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,390.0,2,1,0,1,50,50,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,188.0,2,1,0,1,52,52,0,0,0,0,1,0,0,0,1,0,1
180000.0,0.0,220.0,2,1,0,1,50,50,0,0,3,1,0,0,0,0,1,0,1
180000.0,0.0,0.0,0,0,0,0,234,234,0,0,0,0,0,1,0,0,1,0,1
180000.0,0.0,473.0,3,1,0,1,52,52,5,4,4,1,0,0,0,0,1,0,0
180000.0,0.0,188.0,2,1,0,1,52,52,0,0,0,0,1,0,0,0,1,0,0
175000.0,16.0,364.0,2,1,0,1,52,52,4,4,3,1,0,0,0,0,1,0,1
175000.0,0.0,0.0,2,1,0,1,44,44,0,0,0,1,0,0,0,0,1,0,1
175066.0,0.0,0.0,2,1,0,0,49,0,0,0,0,1,0,0,0,1,0,0,1
180000.0,700.0,400.0,1,1,0,1,65,65,0,0,0,1,0,0,0,1,0,0,1
180000.0,230.0,530.0,2,1,0,1,51,51,0,0,0,1,0,0,0,0,1,0,1
180000.0,500.0,600.0,2,1,0,0,55,55,5,0,2,1,0,0,0,0,1,0,1
180000.0,0.0,340.0,2,1,0,1,51,51,0,0,0,1,0,0,0,0,1,0,1
173000.0,0.0,0.0,2,1,0,0,44,44,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,0.0,2,1,0,0,85,85,0,0,0,0,1,0,0,1,0,0,1
175544.0,0.0,0.0,2,1,0,0,99,99,0,0,0,1,0,0,0,0,1,0,0
178296.0,0.0,0.0,2,1,0,1,63,79,3,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,750.0,3,2,0,1,64,64,8,8,4,1,0,0,0,1,0,0,1
175000.0,0.0,340.0,3,1,1,1,50,50,0,0,0,1,0,0,0,0,1,0,1
180000.0,52.0,440.0,1,1,0,1,54,54,4,4,3,1,0,0,0,1,0,0,0
180000.0,135.0,120.0,2,1,0,1,48,48,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,560.0,2,1,0,1,44,44,0,0,0,1,0,0,0,0,1,0,0
171310.0,0.0,0.0,2,1,0,0,41,41,0,0,0,1,0,0,0,0,1,0,0
180000.0,48.0,506.0,3,2,0,0,73,73,4,2,4,1,0,0,0,1,0,0,0
180000.0,527.0,770.0,2,1,0,1,61,61,0,0,0,1,0,0,0,0,1,0,1
180000.0,545.0,770.0,2,1,0,1,61,61,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,317.0,2,1,0,1,46,46,0,0,0,0,1,0,0,1,0,0,0
179000.0,20.0,20.0,2,1,0,1,42,42,5,8,3,1,0,0,0,0,1,0,0
180000.0,0.0,350.0,2,1,0,0,59,59,0,0,0,0,1,0,0,0,1,0,1
180000.0,0.0,343.0,2,1,0,0,45,0,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,450.0,2,1,0,1,60,60,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,0.0,2,1,0,1,43,43,0,0,0,1,0,0,0,0,1,0,0
171784.0,0.0,0.0,2,1,0,0,41,41,0,0,0,1,0,0,0,0,1,0,0
175000.0,0.0,440.0,2,1,0,1,46,46,4,8,2,1,0,0,0,0,1,0,1
175000.0,40.0,400.0,1,2,0,1,43,43,0,0,0,1,0,0,0,0,1,0,0
175610.0,0.0,0.0,2,1,0,1,42,42,0,0,0,1,0,0,0,0,1,0,1
170649.0,0.0,0.0,2,1,0,0,43,43,0,0,0,1,0,0,0,0,1,0,1
178000.0,0.0,0.0,2,1,0,0,41,41,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,200.0,3,1,0,1,54,54,0,0,0,1,0,0,0,1,0,0,1
175000.0,16.0,530.0,1,1,0,1,42,42,0,0,0,1,0,0,0,0,1,0,0
175000.0,50.0,0.0,1,1,0,1,160,0,0,0,0,0,1,0,0,0,1,0,1
175000.0,0.0,385.0,3,2,1,0,96,96,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,810.0,2,2,0,1,56,56,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,40.0,2,1,0,0,30,0,0,0,0,1,0,0,0,1,0,0,1
175712.0,0.0,0.0,3,1,0,1,85,85,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,290.0,2,1,0,1,49,49,0,0,0,1,0,0,0,1,0,0,0
175000.0,0.0,310.0,2,1,0,1,43,43,0,0,0,1,0,0,0,1,0,0,1
180000.0,90.0,270.0,1,1,0,0,60,60,6,6,1,1,0,0,0,1,0,0,1
178000.0,0.0,271.0,2,1,0,1,48,48,0,0,0,1,0,0,0,0,1,0,0
175000.0,0.0,0.0,2,1,0,0,75,75,0,0,0,1,0,0,0,1,0,0,1
179990.0,135.0,677.0,2,1,0,1,55,55,0,0,0,1,0,0,0,0,1,0,0
180000.0,423.0,445.0,2,1,0,1,45,45,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,200.0,2,1,0,0,53,54,3,4,1,1,0,0,1,0,0,0,0
178000.0,0.0,260.0,2,1,0,1,42,42,5,8,3,1,0,0,0,0,1,0,1
175000.0,0.0,432.0,2,1,0,0,41,41,4,3,3,1,0,0,0,1,0,0,0
180000.0,0.0,0.0,2,1,0,0,61,61,3,2,3,1,0,0,0,1,0,0,1
179000.0,0.0,250.0,2,1,0,1,65,65,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,295.0,2,1,0,1,55,55,0,0,0,1,0,0,0,0,1,0,1
179000.0,0.0,0.0,2,1,0,1,49,49,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,0.0,2,1,0,0,50,50,3,4,2,1,0,0,0,1,0,0,0
180000.0,0.0,250.0,2,1,0,1,42,42,0,0,0,0,1,0,0,0,1,0,1
180000.0,0.0,160.0,2,2,0,0,60,60,0,0,0,0,1,0,0,0,1,0,1
171705.0,0.0,0.0,2,1,0,0,41,41,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,222.0,2,1,0,1,43,43,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,707.0,2,2,0,1,74,74,0,0,0,1,0,0,0,1,0,0,1
180000.0,0.0,0.0,2,1,0,0,69,69,0,0,0,0,1,0,0,0,1,0,0
175000.0,1260.0,505.0,2,1,0,1,65,65,0,0,0,1,0,0,0,1,0,0,0
180000.0,25.0,900.0,2,1,0,1,56,56,0,0,0,1,0,0,0,1,0,0,1
175000.0,0.0,200.0,1,1,0,1,60,60,2,4,2,1,0,0,0,1,0,0,0
175000.0,0.0,250.0,1,1,1,0,32,32,10,12,4,1,0,0,0,1,0,0,1
180000.0,0.0,757.0,2,1,0,1,56,56,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,210.0,2,4,0,0,46,46,0,0,0,1,0,0,0,1,0,0,1
175900.0,0.0,0.0,2,1,0,1,44,44,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,0.0,2,1,0,1,45,45,0,0,0,1,0,0,0,0,1,0,0
180000.0,0.0,0.0,2,2,0,0,60,60,0,0,0,0,1,0,0,1,0,0,1
180000.0,0.0,130.0,2,1,0,1,50,50,4,4,4,1,0,0,0,1,0,0,1
180000.0,0.0,550.0,2,1,0,0,60,60,0,0,0,1,0,0,0,1,0,0,0
175000.0,0.0,270.0,2,1,0,1,60,65,0,0,0,1,0,0,0,1,0,0,0
178900.0,0.0,0.0,2,1,0,1,45,45,0,0,0,1,0,0,0,0,1,0,1
175000.0,0.0,0.0,2,1,0,0,43,43,4,4,2,1,0,0,0,1,0,0,0
180000.0,0.0,710.0,2,1,0,1,79,79,0,0,0,1,0,0,0,1,0,0,0
175000.0,0.0,80.0,2,1,0,1,40,40,0,0,0,1,0,0,0,1,0,0,0
180000.0,311.0,280.0,2,1,0,1,43,43,0,0,0,1,0,0,0,0,1,0,1
175000.0,800.0,513.0,1,1,0,0,50,50,0,6,1,1,0,0,0,0,1,0,1
176000.0,0.0,0.0,1,1,0,1,43,43,0,0,0,1,0,0,0,0,1,0,0
180000.0,26.0,851.0,1,1,0,1,61,530,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,200.0,2,1,0,0,60,60,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,700.0,2,1,0,1,60,60,0,0,1,1,0,0,0,0,1,0,1
179999.0,0.0,400.0,2,1,0,0,48,48,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,250.0,1,1,0,1,43,43,0,0,0,1,0,0,0,1,0,0,1
175000.0,0.0,0.0,2,1,0,1,43,43,0,0,0,1,0,0,0,0,1,0,1
173000.0,0.0,366.0,1,2,0,0,43,43,0,0,0,1,0,0,0,1,0,0,0
180000.0,0.0,150.0,2,1,0,1,50,50,0,0,0,1,0,0,0,0,1,0,0
175000.0,180.0,350.0,1,1,0,1,31,31,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,240.0,2,1,0,1,47,47,0,0,0,1,0,0,0,0,1,0,1
180000.0,0.0,0.0,2,1,0,1,41,41,0,0,0,1,0,0,0,1,0,0,1
