prices.price,prices.tax.iptu,prices.tax.condo,features.bedrooms,features.bathrooms,features.suites,features.parkingSpaces,features.usableAreas,features.totalAreas,features.floors,features.unitsOnTheFloor,features.unitFloor,types.unit_Apartamento,types.unit_Casa,types.unit_Outros,address.zone_Zona Central,address.zone_Zona Norte,address.zone_Zona Oeste,address.zone_Zona Sul,sold
250000.0,0.0,150.0,2,1,0,0,45,52,5,8,3,1,0,0,0,0,1,0,0
250000.0,0.0,120.0,3,1,0,0,81,81,0,0,0,1,0,0,0,1,0,0,1
245000.0,0.0,0.0,2,1,0,0,37,51,0,0,0,0,0,1,0,1,0,0,1
247000.0,0.0,0.0,1,1,0,1,45,45,0,0,0,1,0,0,0,1,0,0,1
245000.0,0.0,0.0,1,1,0,1,106,106,0,0,0,1,0,0,0,1,0,0,0
245000.0,0.0,680.0,2,1,0,1,60,60,0,0,0,1,0,0,0,0,1,0,1
250000.0,510.0,475.0,2,1,0,1,52,52,0,0,0,1,0,0,0,0,1,0,1
250000.0,0.0,0.0,2,2,0,0,94,94,0,0,0,0,1,0,1,0,0,0,1
245000.0,0.0,350.0,1,1,0,0,25,25,11,4,4,1,0,0,1,0,0,0,1
250000.0,0.0,442.0,1,1,0,1,65,65,0,0,0,1,0,0,0,1,0,0,0
250000.0,0.0,0.0,2,1,0,0,62,100,0,0,0,0,1,0,0,1,0,0,0
245000.0,0.0,350.0,1,1,0,0,25,25,0,0,4,1,0,0,1,0,0,0,1
250000.0,0.0,320.0,1,1,0,0,31,31,20,9,20,1,0,0,1,0,0,0,0
250000.0,0.0,0.0,1,1,0,0,120,120,0,0,0,1,0,0,0,1,0,0,1
250000.0,536.0,680.0,2,1,0,1,50,50,0,0,0,1,0,0,0,0,1,0,0
250000.0,45.0,655.0,3,1,0,1,86,86,0,0,0,1,0,0,0,1,0,0,0
250000.0,0.0,0.0,2,1,0,0,55,55,0,0,0,0,0,1,0,1,0,0,0
250000.0,0.0,500.0,1,1,0,0,28,28,0,0,0,1,0,0,0,0,0,1,1
250000.0,0.0,0.0,2,1,0,1,60,70,0,0,0,0,1,0,0,1,0,0,1
245000.0,0.0,290.0,2,1,0,0,56,60,0,0,0,1,0,0,0,0,1,0,1
249000.0,0.0,0.0,2,1,0,1,43,43,0,0,0,1,0,0,0,0,1,0,0
250000.0,0.0,833.0,2,1,0,1,74,74,0,0,0,1,0,0,0,1,0,0,1
249000.0,1.0,1.0,1,1,0,1,44,44,0,0,1,1,0,0,0,0,1,0,0
245000.0,0.0,0.0,2,1,0,0,68,68,0,0,0,0,0,1,0,1,0,0,1
250000.0,112.0,300.0,1,1,0,0,20,20,12,4,4,1,0,0,0,0,0,1,0
250000.0,252.0,403.0,2,1,0,0,52,52,0,0,0,1,0,0,0,1,0,0,0
250000.0,0.0,670.0,1,1,0,0,32,32,0,0,0,1,0,0,1,0,0,0,1
245000.0,0.0,0.0,2,1,0,1,50,50,0,0,0,0,1,0,0,0,1,0,0
246000.0,0.0,0.0,1,1,0,1,41,41,0,0,0,1,0,0,0,1,0,0,1
246600.0,0.0,0.0,1,1,0,1,41,41,0,0,0,1,0,0,0,1,0,0,1
250000.0,0.0,0.0,2,1,0,0,50,60,0,0,1,0,1,0,0,1,0,0,1
250000.0,0.0,0.0,3,1,0,0,55,0,0,0,0,1,0,0,0,1,0,0,0
250000.0,100.0,0.0,2,1,0,0,56,56,0,0,0,1,0,0,0,1,0,0,0
249000.0,50.0,100.0,0,0,0,0,10,180,0,0,0,0,0,1,0,0,1,0,1
245000.0,55.0,995.0,1,1,1,1,36,36,0,0,0,1,0,0,0,0,1,0,0
245000.0,449.0,200.0,2,1,0,0,96,96,0,0,0,1,0,0,0,1,0,0,1
245000.0,568.0,954.0,1,2,1,1,38,0,14,15,0,1,0,0,0,0,1,0,1
250000.0,0.0,0.0,2,1,0,0,60,60,0,0,0,0,1,0,0,1,0,0,1
249000.0,200.0,635.0,1,1,0,0,48,48,0,0,0,1,0,0,1,0,0,0,0
249000.0,0.0,140.0,2,1,0,0,68,68,3,4,3,1,0,0,0,1,0,0,1
250000.0,0.0,0.0,1,1,0,1,64,68,0,0,0,0,1,0,0,1,0,0,0
250000.0,55.0,800.0,3,2,0,1,75,75,0,0,0,1,0,0,0,0,1,0,0
250000.0,0.0,600.0,2,1,0,1,80,80,12,18,12,1,0,0,0,0,1,0,1
250000.0,0.0,0.0,2,1,0,0,58,60,0,0,0,0,1,0,0,0,1,0,1
245000.0,0.0,680.0,2,1,0,1,60,60,0,0,0,1,0,0,0,0,1,0,0
250000.0,700.0,900.0,1,1,0,1,34,34,0,0,0,0,0,1,0,0,1,0,1
250000.0,15.0,693.0,2,1,0,0,83,83,0,0,0,1,0,0,0,1,0,0,0
250000.0,800.0,300.0,2,1,0,0,46,2250,11,9,10,1,0,0,0,1,0,0,0
244900.0,0.0,549.0,1,1,0,0,24,24,0,0,0,1,0,0,0,0,0,1,0
250000.0,0.0,0.0,2,1,0,0,55,159,3,1,0,0,1,0,0,1,0,0,0
249000.0,750.0,680.0,1,1,0,1,38,38,0,0,7,1,0,0,0,0,1,0,1
249000.0,0.0,0.0,1,1,0,1,41,41,0,0,0,1,0,0,0,1,0,0,1
250000.0,0.0,0.0,2,1,0,0,47,80,0,0,0,0,1,0,0,1,0,0,1
245000.0,0.0,487.0,2,1,0,0,41,41,0,0,0,1,0,0,0,1,0,0,0
250000.0,0.0,0.0,2,1,0,0,70,70,0,0,0,0,1,0,0,1,0,0,0
250000.0,0.0,300.0,1,1,0,0,25,25,0,0,1,1,0,0,1,0,0,0,0
250000.0,607.0,795.0,2,2,0,0,68,75,0,0,0,1,0,0,0,1,0,0,0
250000.0,1000.0,730.0,1,1,0,1,36,36,0,0,0,1,0,0,0,0,1,0,1
248000.0,55.0,750.0,1,1,0,1,34,5560,0,0,0,0,0,1,0,0,1,0,1
245216.0,0.0,0.0,1,1,0,1,34,34,0,0,0,1,0,0,0,0,1,0,1
250000.0,0.0,0.0,0,0,0,0,454,454,0,0,0,0,0,1,0,0,1,0,0
245000.0,1.0,350.0,1,1,0,1,35,35,14,12,1,1,0,0,0,0,1,0,0
250000.0,620.0,460.0,3,1,0,0,60,65,4,4,3,1,0,0,0,1,0,0,0
249300.0,0.0,280.0,2,1,0,0,46,5000,0,0,0,1,0,0,0,0,1,0,0
250000.0,0.0,0.0,1,1,0,0,32,32,0,0,0,1,0,0,0,1,0,0,0
250000.0,0.0,522.0,2,1,0,0,60,60,0,0,0,1,0,0,0,1,0,0,1
250000.0,0.0,0.0,2,1,0,0,60,60,0,0,0,0,1,0,0,1,0,0,1
250000.0,0.0,0.0,1,1,0,0,40,40,0,0,0,1,0,0,0,1,0,0,0
245000.0,160.0,430.0,1,1,0,0,32,32,0,0,0,1,0,0,1,0,0,0,1
250000.0,16.0,0.0,1,1,0,0,40,40,0,0,0,0,1,0,0,0,1,0,1
250000.0,371.0,662.0,2,1,0,0,41,0,0,0,0,1,0,0,0,1,0,0,1
245000.0,0.0,0.0,1,1,0,1,50,43,0,0,0,0,0,1,0,1,0,0,0
250000.0,0.0,424.0,1,1,0,0,25,25,0,0,0,1,0,0,0,0,0,1,1
250000.0,16.0,653.0,2,1,0,0,46,46,4,12,3,1,0,0,0,1,0,0,1
250000.0,609.0,548.0,2,1,0,0,52,52,0,0,0,1,0,0,1,0,0,0,0
243000.0,550.0,750.0,1,1,0,1,35,35,13,15,13,1,0,0,0,0,1,0,0
250000.0,70.0,818.0,1,1,0,0,60,60,0,0,0,1,0,0,0,1,0,0,0
245000.0,0.0,650.0,1,1,0,0,27,27,0,0,2,1,0,0,0,1,0,0,0
248000.0,662.0,752.0,1,1,0,1,35,0,16,12,0,1,0,0,0,0,1,0,0
250000.0,70.0,570.0,1,1,0,0,35,35,0,0,0,1,0,0,0,1,0,0,1
250000.0,1.0,600.0,1,1,0,1,37,37,0,0,0,1,0,0,0,0,1,0,0
247500.0,0.0,0.0,3,1,0,0,84,89,0,0,0,1,0,0,0,1,0,0,0
250000.0,0.0,0.0,1,1,0,0,38,38,0,0,0,1,0,0,1,0,0,0,1
250000.0,0.0,0.0,2,1,0,0,60,60,0,0,0,0,1,0,0,1,0,0,0
246000.0,0.0,0.0,2,1,0,0,47,47,0,0,0,1,0,0,0,0,1,0,0
250000.0,40.0,500.0,1,1,0,0,22,22,12,4,7,1,0,0,0,0,0,1,0
250000.0,600.0,750.0,1,1,0,1,35,35,0,0,0,1,0,0,0,0,1,0,1
249000.0,1.0,1.0,1,1,0,1,35,35,15,12,0,1,0,0,0,0,1,0,0
250000.0,0.0,0.0,0,0,0,0,300,300,0,0,0,0,0,1,0,0,1,0,0
250000.0,0.0,430.0,1,1,0,0,35,35,0,0,0,1,0,0,1,0,0,0,0
250000.0,0.0,0.0,1,1,0,0,30,30,0,0,0,1,0,0,1,0,0,0,0
245000.0,0.0,0.0,2,1,0,0,50,54,2,1,1,1,0,0,0,1,0,0,1
249000.0,1.0,515000.0,2,1,0,1,60,0,0,0,0,1,0,0,0,1,0,0,1
250000.0,0.0,600.0,1,1,0,1,37,37,0,0,0,1,0,0,0,0,1,0,0
250000.0,0.0,670.0,1,1,0,0,32,32,0,0,0,1,0,0,1,0,0,0,0
244995.0,0.0,0.0,2,1,0,0,48,48,0,0,0,1,0,0,0,0,1,0,0
249000.0,0.0,111111.0,2,1,0,1,44,74,16,8,16,1,0,0,0,0,1,0,0
250000.0,0.0,320.0,1,1,0,0,31,0,20,19,0,1,0,0,1,0,0,0,0
246999.0,10.0,10.0,1,1,0,1,35,35,16,18,0,1,0,0,0,0,1,0,0
250000.0,0.0,814.0,2,1,0,1,49,15787,0,0,0,1,0,0,0,0,1,0,0
245000.0,0.0,0.0,1,1,0,0,31,44,0,0,0,1,0,0,0,1,0,0,1
245040.0,0.0,0.0,1,1,0,0,31,44,0,0,0,1,0,0,0,1,0,0,1
250000.0,600.0,750.0,1,1,0,1,35,35,0,0,0,1,0,0,0,0,1,0,1
250000.0,600.0,750.0,1,1,0,1,35,35,0,0,0,1,0,0,0,0,1,0,1
250000.0,30.0,643.0,1,1,0,0,24,24,0,0,0,1,0,0,0,0,0,1,1
249999.0,0.0,600.0,1,1,0,0,17,17,10,8,1,1,0,0,0,0,0,1,1
250000.0,0.0,402.0,1,1,0,0,18,0,0,0,8,1,0,0,0,0,0,1,0
250000.0,551.0,751.0,1,1,0,1,35,0,20,12,0,1,0,0,0,0,1,0,1
250000.0,550.0,750.0,1,1,0,1,35,0,20,12,0,1,0,0,0,0,1,0,1
250000.0,30.0,640.0,1,2,1,0,21,21,0,0,0,1,0,0,0,0,0,1,1
250000.0,0.0,650.0,1,1,0,0,30,30,0,0,0,1,0,0,0,0,0,1,0
250000.0,20.0,20.0,1,1,0,1,36,36,0,0,15,1,0,0,0,0,1,0,1
250000.0,600.0,750.0,1,1,0,1,35,35,0,0,0,1,0,0,0,0,1,0,0
248000.0,660.0,750.0,1,1,0,1,35,0,16,12,0,1,0,0,0,0,1,0,1
250000.0,750.0,600.0,1,1,0,1,35,35,0,0,0,1,0,0,0,0,1,0,1
248000.0,663.0,753.0,1,1,0,1,35,0,16,12,0,1,0,0,0,0,1,0,0
248000.0,660.0,750.0,1,1,0,1,35,0,16,12,0,1,0,0,0,0,1,0,1
250000.0,1440.0,790.0,1,1,0,1,34,34,0,0,0,1,0,0,0,0,1,0,0
242000.0,30.0,415.0,1,1,0,0,16,16,0,0,0,1,0,0,0,0,0,1,0
250000.0,19130.0,500.0,0,0,0,0,200,250,0,0,0,0,0,1,0,0,1,0,0
250000.0,0.0,320.0,1,1,0,0,31,31,20,19,20,1,0,0,1,0,0,0,0
245000.0,0.0,412.0,2,1,0,1,54,0,1,23,0,0,1,0,0,0,1,0,1
250000.0,552.0,752.0,1,1,0,1,35,0,20,12,0,1,0,0,0,0,1,0,1
250000.0,553.0,753.0,1,1,0,1,35,0,20,12,0,1,0,0,0,0,1,0,1
250000.0,0.0,420.0,1,1,0,0,16,16,0,0,0,1,0,0,0,0,0,1,0
250000.0,0.0,558.0,1,1,0,0,23,23,15,50,4,1,0,0,0,0,0,1,1
250000.0,18.0,630.0,1,1,0,0,20,20,0,0,0,1,0,0,0,0,0,1,1
250000.0,510.0,630.0,1,1,0,0,21,21,0,0,0,1,0,0,0,0,0,1,0
260000.0,0.0,350.0,2,2,2,1,80,80,0,0,0,1,0,0,0,0,1,0,1
260000.0,0.0,560.0,2,1,0,1,62,62,5,1,0,1,0,0,0,1,0,0,1
260000.0,616.0,625.0,1,2,0,1,63,0,10,5,0,1,0,0,0,0,1,0,0
251000.0,20.0,20.0,2,1,1,1,46,46,15,8,4,1,0,0,0,1,0,0,1
260000.0,0.0,200.0,2,2,0,0,85,85,0,0,0,1,0,0,0,1,0,0,1
260000.0,0.0,0.0,3,2,1,0,89,0,1,0,0,0,0,1,0,1,0,0,1
255000.0,90.0,350.0,3,2,1,1,65,0,20,4,14,1,0,0,1,0,0,0,0
260000.0,0.0,622.0,1,2,0,1,57,0,13,6,3,1,0,0,0,1,0,0,1
260000.0,450.0,350.0,2,2,1,1,78,0,0,0,0,1,0,0,0,1,0,0,0
260000.0,627.0,440.0,2,2,0,1,72,0,6,8,1,1,0,0,0,0,1,0,0
251379.0,0.0,0.0,2,1,1,0,45,45,0,0,3,1,0,0,0,0,1,0,0
260000.0,0.0,0.0,2,1,0,1,65,0,2,2,2,1,0,0,0,1,0,0,1
260000.0,580.0,700.0,2,2,1,1,67,67,6,8,2,1,0,0,0,0,1,0,1
255000.0,90.0,589.0,2,1,0,1,60,0,12,6,9,1,0,0,0,0,1,0,0
260000.0,348.0,470.0,2,2,1,1,52,52,0,0,0,0,0,1,0,1,0,0,0
260000.0,0.0,450.0,2,1,0,0,49,0,13,8,3,1,0,0,0,1,0,0,1
260000.0,0.0,250.0,2,1,1,1,46,46,16,6,2,1,0,0,0,1,0,0,1
250000.0,0.0,0.0,2,1,0,1,180,0,0,0,0,1,0,0,0,0,1,0,0
259000.0,890.0,725.0,2,1,0,1,63,63,15,6,8,1,0,0,0,0,1,0,0
255000.0,812.0,620.0,2,2,1,1,52,0,0,0,0,1,0,0,0,0,1,0,0
260000.0,107.0,504.0,2,2,1,1,50,50,0,0,0,1,0,0,0,0,1,0,1
250000.0,550.0,550.0,2,2,0,1,80,0,0,0,2,1,0,0,0,0,1,0,1
250000.0,0.0,0.0,2,2,0,1,90,90,0,0,3,1,0,0,0,1,0,0,0
259900.0,1200.0,690.0,2,1,1,1,54,58,10,8,10,1,0,0,0,1,0,0,1
259000.0,0.0,0.0,2,2,1,1,65,0,3,0,3,1,0,0,0,1,0,0,0
260000.0,0.0,300.0,2,2,0,1,75,75,0,0,4,1,0,0,0,1,0,0,0
260000.0,648.0,360.0,2,1,0,1,57,0,0,0,4,1,0,0,0,0,1,0,0
259000.0,55.0,550.0,2,2,1,1,54,54,6,0,1,1,0,0,0,0,1,0,1
260000.0,573.0,650.0,2,2,2,1,70,70,0,0,0,1,0,0,0,1,0,0,0
260000.0,0.0,100.0,2,2,1,1,70,70,0,0,0,1,0,0,0,1,0,0,1
255000.0,150.0,350.0,3,1,1,1,58,58,18,8,12,1,0,0,1,0,0,0,1
260000.0,300.0,450.0,2,2,0,1,65,65,0,0,0,1,0,0,0,0,1,0,0
250000.0,75.0,570.0,2,2,0,1,77,77,4,4,3,1,0,0,0,1,0,0,0
257000.0,600.0,350.0,2,2,0,1,43,43,15,8,0,1,0,0,0,1,0,0,1
260000.0,60.0,360.0,2,1,0,1,56,56,0,0,11,1,0,0,0,1,0,0,0
255000.0,0.0,180.0,2,1,0,1,72,0,0,0,3,1,0,0,0,1,0,0,0
256000.0,70.0,390.0,3,2,1,1,60,0,20,19,11,1,0,0,1,0,0,0,1
259000.0,0.0,590.0,2,2,1,1,60,62,0,0,0,1,0,0,0,0,1,0,0
260000.0,1300.0,631.0,2,2,1,1,61,0,6,5,0,1,0,0,0,0,1,0,1
260000.0,420.0,378.0,2,1,0,1,49,0,6,0,6,1,0,0,0,1,0,0,0
260000.0,0.0,0.0,3,2,1,3,262,262,0,0,0,0,1,0,0,0,1,0,1
255000.0,75.0,400.0,3,2,1,1,62,0,20,5,7,1,0,0,1,0,0,0,1
259900.0,0.0,0.0,3,3,1,0,90,130,0,0,2,0,1,0,0,0,1,0,1
260000.0,100.0,0.0,2,2,1,2,75,95,0,0,0,0,1,0,0,0,1,0,0
260000.0,550.0,234.0,2,2,1,1,50,0,0,0,0,1,0,0,0,0,1,0,0
255000.0,85.0,350.0,1,1,0,0,45,45,20,19,20,1,0,0,1,0,0,0,0
259000.0,0.0,0.0,2,2,0,1,75,75,12,8,11,1,0,0,0,0,1,0,0
259000.0,580.0,420.0,2,2,1,1,62,62,0,0,0,1,0,0,0,0,1,0,1
260000.0,72.0,490.0,2,1,0,0,54,54,0,0,5,1,0,0,1,0,0,0,0
255000.0,10.0,300.0,2,2,1,1,43,45,8,0,8,1,0,0,0,1,0,0,1
252800.0,0.0,350.0,1,1,0,1,45,0,0,0,0,1,0,0,0,1,0,0,1
255000.0,80.0,752.0,1,1,0,1,34,0,0,0,5,1,0,0,0,0,1,0,1
255000.0,500.0,540.0,3,2,0,1,65,0,0,0,4,1,0,0,0,0,1,0,1
255000.0,591.0,550.0,2,2,1,1,52,52,14,8,0,1,0,0,0,1,0,0,0
260000.0,623.0,546.0,2,2,0,1,73,0,0,0,1,1,0,0,0,1,0,0,1
260000.0,37.0,743.0,2,1,0,0,65,65,0,0,8,1,0,0,0,1,0,0,0
260000.0,80.0,420.0,2,2,1,1,51,51,0,0,0,1,0,0,0,0,1,0,1
260000.0,200.0,0.0,2,2,1,2,74,150,1,0,1,0,1,0,0,0,1,0,1
260000.0,980.0,400.0,2,2,1,1,60,60,12,8,7,1,0,0,0,0,1,0,0
260000.0,150.0,300.0,2,1,0,1,45,45,14,8,9,1,0,0,0,1,0,0,0
255000.0,75.0,350.0,3,2,1,1,60,0,20,7,7,1,0,0,1,0,0,0,0
260000.0,531.0,400.0,2,1,0,1,52,52,4,4,4,1,0,0,0,0,1,0,1
250000.0,0.0,0.0,3,1,0,1,280,0,0,0,0,0,1,0,0,0,1,0,1
260000.0,1.0,455.0,2,2,1,1,59,59,0,0,0,1,0,0,0,0,1,0,0
259000.0,39.0,470.0,2,2,1,1,50,50,0,0,3,1,0,0,0,0,1,0,0
259900.0,0.0,0.0,2,2,1,1,50,50,0,0,0,1,0,0,0,0,1,0,1
260000.0,0.0,0.0,2,2,1,1,52,52,0,0,0,1,0,0,0,0,1,0,1
260000.0,0.0,650.0,2,2,0,1,55,60,8,8,0,1,0,0,0,1,0,0,0
260000.0,500.0,450.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,1
260000.0,0.0,450.0,2,2,1,1,55,55,0,0,0,1,0,0,0,0,1,0,0
260000.0,650.0,450.0,2,1,0,1,55,55,10,8,5,1,0,0,0,0,1,0,1
255000.0,750.0,500.0,2,2,1,1,50,50,0,0,0,1,0,0,0,0,1,0,0
255000.0,0.0,350.0,2,2,1,1,53,53,0,0,0,1,0,0,0,0,1,0,0
255000.0,70.0,400.0,3,2,1,1,61,61,20,5,14,1,0,0,1,0,0,0,1
260000.0,900.0,670.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,1
259000.0,0.0,320.0,2,2,1,1,54,5000,0,0,0,1,0,0,0,0,1,0,1
260000.0,500.0,526.0,2,2,1,1,51,51,0,0,0,1,0,0,0,0,1,0,1
260000.0,700.0,500.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,0
260000.0,0.0,480.0,1,1,0,0,25,25,12,0,10,1,0,0,0,0,0,1,1
260000.0,45.0,290.0,1,1,1,1,35,35,19,6,10,1,0,0,1,0,0,0,0
259000.0,0.0,0.0,2,2,1,1,49,49,0,0,4,1,0,0,0,0,1,0,0
260000.0,0.0,0.0,3,2,0,0,80,0,0,0,0,0,1,0,0,0,1,0,0
258000.0,0.0,170.0,2,1,0,1,50,0,0,0,0,1,0,0,0,1,0,0,0
260000.0,0.0,0.0,3,2,0,2,90,90,2,0,1,0,1,0,0,1,0,0,0
260000.0,500.0,526.0,2,2,1,1,51,51,0,0,0,1,0,0,0,0,1,0,1
255000.0,600.0,522.0,2,2,1,1,60,60,6,8,0,1,0,0,0,0,1,0,0
255000.0,0.0,550.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,0
255000.0,0.0,0.0,2,2,0,1,75,0,0,0,2,0,1,0,0,0,1,0,0
257000.0,527.0,500.0,2,2,1,1,50,50,0,0,0,1,0,0,0,1,0,0,0
260000.0,0.0,0.0,2,2,1,1,56,56,0,0,0,1,0,0,0,0,1,0,1
251000.0,85.0,450.0,2,2,1,1,55,55,5,4,12,1,0,0,0,0,1,0,1
260000.0,0.0,0.0,2,2,1,1,103,103,0,0,0,0,1,0,0,0,1,0,1
260000.0,0.0,460.0,2,1,0,1,50,0,0,0,4,1,0,0,0,0,1,0,1
260000.0,93.0,390.0,2,2,1,1,50,50,0,0,4,1,0,0,0,0,1,0,0
260000.0,0.0,0.0,2,2,1,1,65,65,0,0,0,1,0,0,0,0,1,0,0
255000.0,0.0,0.0,2,2,1,1,55,55,17,10,0,1,0,0,0,0,1,0,0
260000.0,900.0,670.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,0
260000.0,400.0,550.0,2,2,1,1,56,56,0,0,0,1,0,0,0,0,1,0,0
255500.0,48.0,300.0,2,1,1,1,55,0,5,7,5,1,0,0,0,0,1,0,0
260000.0,0.0,580.0,2,2,1,1,58,58,7,8,3,1,0,0,0,0,1,0,1
260000.0,900.0,670.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,0
260000.0,408.0,800.0,2,2,1,2,68,72,0,0,4,1,0,0,0,1,0,0,0
259000.0,1666.0,560.0,2,2,1,1,60,0,0,0,2,1,0,0,0,0,1,0,1
255000.0,750.0,500.0,2,2,1,1,50,50,0,0,0,1,0,0,0,0,1,0,1
260000.0,98.0,400.0,2,1,1,1,55,0,0,0,0,1,0,0,0,0,1,0,1
260000.0,319.0,0.0,3,2,1,3,80,100,0,0,0,1,0,0,0,0,1,0,1
260000.0,0.0,350.0,2,2,0,1,60,0,0,0,0,0,1,0,0,0,1,0,0
260000.0,0.0,0.0,2,2,1,1,50,50,0,0,0,1,0,0,0,0,1,0,1
255000.0,0.0,0.0,2,2,1,1,55,55,17,10,0,1,0,0,0,0,1,0,0
260000.0,50.0,300.0,2,2,1,1,60,60,0,0,0,0,1,0,0,0,1,0,1
255600.0,0.0,300.0,2,1,1,1,50,50,16,10,10,1,0,0,0,1,0,0,0
260000.0,55.0,468.0,2,1,0,1,60,0,0,0,6,1,0,0,0,1,0,0,0
253000.0,510.0,479.0,2,2,1,2,60,60,5,10,0,1,0,0,0,0,1,0,0
257000.0,0.0,0.0,2,2,1,1,55,55,17,10,0,1,0,0,0,0,1,0,0
259900.0,0.0,0.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,0
260000.0,0.0,0.0,2,2,1,1,50,50,0,0,0,1,0,0,0,0,1,0,0
260000.0,0.0,270.0,2,2,1,1,50,50,0,0,0,1,0,0,0,1,0,0,0
250366.0,0.0,0.0,3,2,1,1,110,120,0,0,6,1,0,0,0,0,1,0,0
255000.0,0.0,0.0,2,2,1,1,55,55,0,0,0,1,0,0,0,0,1,0,1
255000.0,0.0,0.0,2,2,1,1,60,5000,0,0,0,1,0,0,0,0,1,0,0
260000.0,500.0,0.0,2,2,1,1,100,100,3,2,1,0,1,0,0,1,0,0,1
260000.0,0.0,0.0,2,2,0,2,120,0,0,0,0,0,1,0,0,0,1,0,0
255000.0,0.0,0.0,2,2,1,1,54,54,17,0,0,1,0,0,0,0,1,0,1
255000.0,10.0,550.0,2,2,1,1,55,55,0,0,10,1,0,0,0,0,1,0,1
255000.0,10.0,380.0,1,2,1,1,57,57,0,0,0,1,0,0,0,1,0,0,0
260000.0,58.0,280.0,2,1,0,1,65,65,5,4,3,1,0,0,0,1,0,0,0
260000.0,0.0,775.0,2,1,0,1,80,80,0,0,0,1,0,0,0,0,1,0,0
260000.0,1239.0,756.0,2,1,1,1,55,55,17,10,10,1,0,0,0,0,1,0,1
255000.0,0.0,0.0,2,1,1,1,54,0,0,0,4,1,0,0,0,0,1,0,1
260000.0,1650.0,420.0,2,1,0,1,62,0,4,4,4,1,0,0,0,0,1,0,0
260000.0,501.0,761.0,2,2,1,1,68,68,0,0,0,1,0,0,0,1,0,0,0
259999.0,53.0,0.0,2,2,0,2,146,146,0,0,0,0,1,0,0,1,0,0,1
259000.0,0.0,250.0,3,2,0,1,60,0,4,6,4,1,0,0,0,1,0,0,0
255000.0,0.0,616.0,2,2,1,1,56,56,17,10,0,1,0,0,0,0,1,0,1
260000.0,0.0,0.0,2,1,0,1,90,0,0,0,0,0,1,0,0,0,1,0,1
260000.0,74.0,350.0,1,1,0,0,31,0,12,15,6,1,0,0,0,0,0,1,1
260000.0,900.0,670.0,2,2,1,1,60,60,0,0,0,1,0,0,0,0,1,0,0
253000.0,0.0,350.0,2,2,1,1,53,10000,0,0,0,1,0,0,0,0,1,0,0
253000.0,0.0,0.0,2,2,1,1,53,10000,0,0,0,1,0,0,0,0,1,0,1
259000.0,0.0,550.0,2,2,1,1,54,54,0,0,0,1,0,0,0,0,1,0,0
255000.0,0.0,0.0,2,1,1,1,55,55,17,0,12,1,0,0,0,0,1,0,0
260000.0,0.0,0.0,1,1,0,2,100,370,0,0,0,0,1,0,0,0,1,0,1
260000.0,80.0,440.0,2,1,1,1,50,50,6,0,0,1,0,0,0,0,1,0,0
255000.0,75.0,350.0,2,2,1,1,55,55,21,19,17,1,0,0,1,0,0,0,1
260000.0,0.0,0.0,2,2,1,1,55,55,17,10,0,1,0,0,0,0,1,0,1
255000.0,1.0,530.0,2,2,1,1,53,53,0,8,0,1,0,0,0,0,1,0,1
260000.0,0.0,300.0,2,2,0,1,90,90,0,0,1,1,0,0,0,1,0,0,0
255000.0,501.0,550.0,1,1,0,1,35,0,0,0,6,1,0,0,0,0,1,0,1
260000.0,72.0,680.0,2,2,1,1,56,56,0,0,2,1,0,0,0,0,1,0,1
257193.0,1.0,330.0,1,1,0,1,45,0,0,0,1,1,0,0,0,1,0,0,1
258700.0,20.0,20.0,1,1,0,1,45,45,0,0,11,1,0,0,0,1,0,0,0
255000.0,85.0,503.0,2,1,0,1,50,50,0,0,10,1,0,0,0,0,1,0,0
260000.0,392.0,380.0,2,1,0,1,50,0,0,0,4,1,0,0,0,0,1,0,0
260000.0,0.0,0.0,2,1,0,0,71,71,2,3,2,1,0,0,0,1,0,0,0
260000.0,58.0,653.0,2,1,0,0,64,64,7,6,5,1,0,0,0,1,0,0,0
260000.0,0.0,50.0,3,2,1,1,80,80,0,0,0,0,1,0,0,1,0,0,0
260000.0,0.0,576.0,2,1,0,1,85,85,9,4,1,1,0,0,0,1,0,0,0
260000.0,114.0,265.0,2,2,0,1,75,75,0,0,0,1,0,0,0,1,0,0,0
255963.0,1.0,280.0,2,1,0,1,45,0,0,0,3,1,0,0,0,0,1,0,0
260000.0,920.0,563.0,2,2,1,1,61,61,0,0,0,1,0,0,0,0,1,0,0
260000.0,10.0,490.0,2,2,0,1,79,79,3,2,1,1,0,0,0,1,0,0,1
259000.0,64.0,437.0,1,1,0,0,52,52,0,0,10,1,0,0,1,0,0,0,0
260000.0,0.0,482.0,2,1,0,1,50,0,12,10,5,1,0,0,0,1,0,0,0
260000.0,0.0,300.0,2,1,0,1,60,60,17,9,11,1,0,0,0,1,0,0,0
260000.0,50.0,300.0,2,2,1,1,60,60,0,0,0,0,1,0,0,0,1,0,1
